party,mean_post,median_post,std_dev_post,int_l,int_r,n_muestra
pt,1.2257858609119434,1.2264781535516884,0.06932263509719443,1.0899134961214423,1.3616582257024445,29
mc,0.8523608724694685,0.8363514874656073,0.10379280908826918,0.6489269666564609,1.0557947782824761,29
pan_na,47.88302151308922,47.90156698760032,0.49811444977809455,46.90671719152415,48.859325834654285,3
pri_pvem,41.34854252629059,41.3220101785396,0.48792461796401737,40.39221027508112,42.30487477750007,3
prd,5.133335025085256,5.130059777901424,0.22912297881333496,4.68425398661112,5.582416063559393,3
otros,3.5665339912808696,3.566034379309799,0.0986180917859855,3.373242531380338,3.7598254511814013,3
pt,1.2197903422610905,1.2203973902680614,0.0713390535276069,1.079965797346981,1.3596148871752,3
mc,0.8487766019929739,0.8465510007431521,0.0738120190858357,0.7041050445847359,0.9934481594012119,3
pan_na,48.512300320630665,48.49582889714603,0.5337181232696829,47.46621279902209,49.55838784223924,30
pri_pvem,41.19259867033073,41.190606660209326,0.521113432889756,40.17121634186681,42.21398099879465,30
prd,4.946844078052603,4.945224977749351,0.22563923452949605,4.504591178374791,5.389096977730415,30
otros,3.494274253858196,3.502482651027753,0.11415055857714172,3.2705391590469985,3.7180093486693937,30
pt,1.1453251739496506,1.1428199664805683,0.06273210723644705,1.0223702437662143,1.268280104133087,30
mc,0.7086575031781522,0.7059818788160697,0.04872930370408231,0.6131480679181509,0.8041669384381536,30
pan_na,48.142424347515735,48.12879991853837,0.533866721893555,47.09604557260437,49.1888031224271,31
pri_pvem,40.975500682986116,40.968369636619386,0.5317233792111952,39.93332285973217,42.01767850624006,31
prd,5.216505344556873,5.204823515123834,0.2588368616088669,4.709185095803495,5.723825593310252,31
otros,3.5484354187621867,3.548020032703378,0.11363501129585685,3.325710796622307,3.7711600409020662,31
pt,1.2346667780803,1.235037621130363,0.06525915186036892,1.106758840433977,1.362574715726623,31
mc,0.8824674280987932,0.8609201096906848,0.10895352199789066,0.6689185249829275,1.096016331214659,31
pan_na,48.04059235141678,48.059221122237126,0.49398468343967006,47.07238237187502,49.00880233095853,32
pri_pvem,41.376796576855824,41.36841749161479,0.4752952349334639,40.445217916386234,42.308375237325414,32
prd,4.886730285175637,4.882595759094722,0.2279047953353811,4.44003688631829,5.333423684032984,32
otros,3.657446693171859,3.6581834698804148,0.11722102538012137,3.4276934834268213,3.887199902916897,32
pt,1.2402670534591709,1.2359329454185821,0.06798718552636886,1.107012169827488,1.3735219370908538,32
mc,0.7981670399207332,0.7919190174678076,0.07271424199021402,0.6556471256199138,0.9406869542215527,32
pan_na,48.151087513719695,48.13808702412699,0.4810060667753819,47.20831562283995,49.09385940459944,33
pri_pvem,40.73681042828184,40.749670725345155,0.4795195326544049,39.79695214427921,41.676668712284474,33
prd,5.146264330237161,5.139211570767065,0.2520896400894271,4.652168635661884,5.640360024812438,33
otros,3.6531462674452766,3.6447859348771026,0.111304517657606,3.434989412836369,3.8713031220541843,33
pt,1.2566465156333486,1.252865809936859,0.07401875710298839,1.1115697517114913,1.401723279555206,33
mc,1.056044944682683,1.0226126241158064,0.18030361258992653,0.7026498640064269,1.409440025358939,33
pan_na,47.60458949158923,47.62323466485874,0.5068084609440331,46.61124490813893,48.59793407503953,34
pri_pvem,41.449199449461474,41.42951348097795,0.49765665608454057,40.473792403535775,42.424606495387174,34
prd,5.147609721109124,5.128297920988692,0.25850865811114543,4.640932751211278,5.654286691006969,34
otros,3.5111073024849193,3.506907261454631,0.1178102960653804,3.2801991221967737,3.742015482773065,34
pt,1.2759900260074237,1.270536908737822,0.07105202751475365,1.1367280520785066,1.4152519999363409,34
mc,1.0115040093478214,0.9950650313416796,0.13219412819877902,0.7524035180782145,1.2706045006174282,34
pan_na,47.79439567323317,47.78972640630263,0.5244928339815468,46.766389718629334,48.822401627837,35
pri_pvem,41.093115936557176,41.09771026189527,0.5292515647896467,40.05578286956947,42.13044900354488,35
prd,4.998475876573162,4.986780972470861,0.2544776971589166,4.499699590141685,5.497252163004638,35
otros,3.8944451763690546,3.8911851402124236,0.1726453796297251,3.5560602322947936,4.232830120443316,35
pt,1.2897803855134524,1.2933730656030766,0.07117709405899669,1.150273281157819,1.429287489869086,35
mc,0.9297869517539877,0.9122976781402323,0.13375687975760872,0.6676234674290746,1.1919504360789008,35
pan_na,47.68486971739313,47.695451031882776,0.514558713448322,46.676334639034415,48.69340479575184,36
pri_pvem,41.368294645801576,41.3588652058092,0.5054367915787016,40.37763853430732,42.35895075729583,36
prd,4.906821596069012,4.904617255480379,0.24475192284187752,4.427107827298932,5.386535364839092,36
otros,3.685221907327462,3.6791155662746537,0.11963387490832218,3.4507395125071505,3.9197043021477733,36
pt,1.2286650629142737,1.2251336900003948,0.062123857209933124,1.1069023027828049,1.3504278230457425,36
mc,1.1261270704945494,1.0849850449437863,0.23664761946926416,0.6622977363347917,1.589956404654307,36
pan_na,48.315859489143286,48.289334889159484,0.5546896000317744,47.22866787308101,49.40305110520556,37
pri_pvem,40.870363356624665,40.86433761106524,0.5352548751335426,39.821263801362925,41.919462911886406,37
prd,4.9790428374099145,4.9604888124423185,0.26137836619564164,4.466741239666457,5.491344435153372,37
otros,3.6949117949786774,3.685814665228347,0.12352866791766422,3.4527956058600555,3.9370279840972993,37
pt,1.3042365714949797,1.3021777666245453,0.08386365217212816,1.1398638132376084,1.468609329752351,37
mc,0.8355859503484788,0.823594873792426,0.08648080407568849,0.6660835743601294,1.0050883263368282,37
pan_na,47.686399331045095,47.67677656361977,0.5876633116634995,46.534579240184634,48.838219421905556,38
pri_pvem,41.44028140064436,41.41686224201714,0.562681831939165,40.337425010043596,42.54313779124512,38
prd,5.089294515206259,5.073104538759102,0.24885111765784837,4.601546324596876,5.577042705815641,38
otros,3.6622739449385064,3.6515521510645237,0.1509142482220105,3.366482018423366,3.958065871453647,38
pt,1.1746719657086937,1.1745817756734187,0.062158706353518486,1.0528409012557975,1.2965030301615899,38
mc,0.9470788424570862,0.9309784323725296,0.11919671116371083,0.7134532885762129,1.1807043963379593,38
pan_na,47.809137873108554,47.822109290647674,0.5621878313106223,46.707249723739736,48.91102602247737,39
pri_pvem,41.23415563119092,41.2382826490688,0.5543942772769361,40.147542847728126,42.32076841465372,39
prd,5.171396053493832,5.167413092016666,0.23416046070166233,4.712441550518574,5.63035055646909,39
otros,3.6641522140545972,3.6587608555730218,0.10872044515265308,3.451060141555397,3.8772442865537973,39
pt,1.2272947564180392,1.2247145295138733,0.06663281986344922,1.0966944294856786,1.3578950833503998,39
mc,0.8938634717340602,0.8796596206329714,0.11292713076218906,0.6725262954401696,1.1152006480279508,39
pan_na,47.79611654244599,47.815444000139195,0.52756557151561,46.7620880222754,48.83014506261659,4
pri_pvem,40.758174665208195,40.78353160349487,0.5262798352572671,39.72666618810395,41.78968314231244,4
prd,5.254722168045601,5.26281807151333,0.2781335391058706,4.709580431398094,5.799863904693107,4
otros,3.944929389632226,3.9472992880982676,0.13334024504810787,3.683582509337935,4.2062762699265175,4
pt,1.3460359917335727,1.3439361594915846,0.07384809041727451,1.2012937345157146,1.4907782489514307,4
mc,0.9000212429344077,0.8825650063005468,0.1109707135203151,0.6825186444345901,1.1175238414342252,4
pan_na,47.104587275518455,47.08066539667234,0.4821206032358695,46.15963089317615,48.04954365786076,40
pri_pvem,41.7334270054006,41.72366174029163,0.47051695050103093,40.81121378241858,42.65564022838262,40
prd,5.2456547722842295,5.238218209901121,0.27117145496721884,4.714158720548481,5.777150824019978,40
otros,3.8809253626329046,3.871044375666008,0.16117444814259044,3.5650234442734274,4.196827280992382,40
pt,1.2917971267086281,1.290470114726911,0.07194778289588467,1.1507794722326943,1.432814781184562,40
mc,0.7436084574551858,0.733882711375357,0.073074034054377,0.6003833507086068,0.8868335642017647,40
pan_na,49.30190024194213,49.31334014197201,0.4979466345156393,48.32592483829148,50.27787564559278,41
pri_pvem,39.556790330758346,39.53471962696141,0.490018832715708,38.59635341863556,40.517227242881134,41
prd,5.3844726445344815,5.369353735658167,0.2873720151868278,4.821223494768299,5.947721794300664,41
otros,3.6042155493101804,3.6121480426242094,0.13193349676170746,3.345625895657234,3.862805202963127,41
pt,1.1599150226491826,1.1591500231063727,0.0643075988659829,1.033872128871856,1.2859579164265091,41
mc,0.9927062108056766,0.9691676653432145,0.13249327057593366,0.7330194004768467,1.2523930211345065,41
pan_na,48.53477542314033,48.53830405818269,0.4957841597607354,47.56303847000929,49.506512376271374,42
pri_pvem,40.325563889007,40.33152050771888,0.4749568515345199,39.39464845999934,41.25647931801466,42
prd,5.277323053928361,5.25222412510939,0.2617462236382784,4.764300455597335,5.790345652259387,42
otros,3.780427018206254,3.7704843858610158,0.14406590305355538,3.4980578482212854,4.062796188191222,42
pt,1.1959975247792118,1.1930713313438965,0.06924622610402109,1.0602749216153304,1.3317201279430932,42
mc,0.8859130909388406,0.8717180621005947,0.12222256142991404,0.646356870536209,1.1254693113414722,42
pan_na,47.99250568435889,47.9955787874894,0.4786754510608751,47.054301800279575,48.9307095684382,43
pri_pvem,41.20929772381528,41.211352586963244,0.4792904201965354,40.269888500230074,42.14870694740049,43
prd,4.808907630384081,4.793792807666024,0.23995931001019644,4.338587382764096,5.2792278780040665,43
otros,3.5461917878457436,3.5416996118355906,0.13184646349629595,3.2877727193930038,3.8046108562984835,43
pt,1.3135188550003305,1.3113634440635873,0.0815430718191011,1.1536944342348923,1.4733432757657687,43
mc,1.129578318595666,1.095415510848368,0.20289125999286428,0.7319114490096521,1.52724518818168,43
pan_na,48.43944822239968,48.453697419131466,0.49993083185912834,47.459583791955794,49.41931265284357,44
pri_pvem,40.90730164614042,40.88873157197904,0.4832886899575749,39.96005581382357,41.85454747845726,44
prd,5.052947362162655,5.054455489340779,0.25533492286260784,4.552490913351944,5.553403810973366,44
otros,3.5773774841178203,3.5763989265793867,0.12704245076995213,3.328374280608714,3.8263806876269264,44
pt,1.2075960553904144,1.20570787875823,0.06953728992896333,1.0713029671296463,1.3438891436511824,44
mc,0.8153292297890133,0.8056856211291673,0.08427518735500589,0.6501498625732018,0.9805085970048248,44
pan_na,47.6766212100666,47.66461555513064,0.512740299346319,46.67165022334781,48.68159219678539,45
pri_pvem,41.56453952325748,41.54819845726251,0.5164801632158328,40.55223840335445,42.57684064316051,45
prd,4.828222530751853,4.816838313241585,0.23850775917755015,4.360747322763855,5.295697738739852,45
otros,3.71761499901448,3.718770241637775,0.13792884264228564,3.4472744674355997,3.98795553059336,45
pt,1.2632464035864897,1.2634534340492198,0.06400161558037396,1.1378032370489568,1.3886895701240225,45
mc,0.9497553333231006,0.9127769737491866,0.1607880913327698,0.6346106743108717,1.2648999923353295,45
pan_na,48.61097618424746,48.596089840921394,0.5821771591435638,47.46990895232608,49.752043416168846,46
pri_pvem,40.65316176478522,40.642124373571896,0.5587087894536585,39.55809253745605,41.74823099211439,46
prd,5.201834339020475,5.183369517214445,0.26957575779821685,4.673465853735969,5.73020282430498,46
otros,3.5106381178648336,3.5126307427401415,0.11775190695464094,3.2798443802337376,3.7414318554959296,46
pt,1.1453510317346216,1.1371216283164656,0.06516553849032629,1.017626576293582,1.273075487175661,46
mc,0.8780385623473875,0.8620595275363895,0.10922347598308459,0.6639605494205417,1.0921165752742332,46
pan_na,47.85150415346323,47.8089744707971,0.5203404289782689,46.83163691266582,48.87137139426064,47
pri_pvem,41.402304151984936,41.41989299084178,0.5027394611009637,40.41693480822705,42.387673495742824,47
prd,4.804931643396356,4.794121992766975,0.21649428066881443,4.380602853285479,5.229260433507232,47
otros,3.665755825258378,3.665552869862205,0.12188341977871751,3.426864322492092,3.904647328024664,47
pt,1.3290392692138486,1.3283041697287934,0.07050465550513209,1.1908501444237898,1.4672283940039075,47
mc,0.9464649566832507,0.934747688134682,0.1015095141999415,0.7475063088513654,1.145423604515136,47
pan_na,48.45678535137291,48.45432211966187,0.5344092049191428,47.40934330973139,49.504227393014425,48
pri_pvem,40.70815860365623,40.70691868235889,0.5300864272595084,39.66918920622759,41.74712800108487,48
prd,5.086742931539752,5.065887138281715,0.24951255676381034,4.597698320282684,5.57578754279682,48
otros,3.7003843578210294,3.6943160923421843,0.11014286816381513,3.4845043362199517,3.916264379422107,48
pt,1.2271001212397719,1.2298160849939654,0.06973181509858814,1.090425763646539,1.3637744788330046,48
mc,0.8208286343703103,0.814372254577769,0.07941200455476183,0.665181105442977,0.9764761632976435,48
pan_na,47.7296098426345,47.737433085774185,0.554559219518401,46.64267377237844,48.81654591289057,49
pri_pvem,41.43592925521296,41.442323945975886,0.5380107456425534,40.38142819375356,42.49043031667237,49
prd,5.168301313046614,5.142310591359266,0.286843888108371,4.606087292354207,5.730515333739021,49
otros,3.6764174387321242,3.6603987242280396,0.15985939832875237,3.3630930180077696,3.989741859456479,49
pt,1.1019075143928108,1.100928609899292,0.059605609242670256,0.9850805202771771,1.2187345085084444,49
mc,0.8878346359809894,0.864334045142474,0.13842288408437298,0.6165257831756183,1.1591434887863605,49
pan_na,47.78429800010005,47.784046129872195,0.4577276607881084,46.88715178495536,48.681444215244746,5
pri_pvem,41.06514887977698,41.04067705854968,0.4515684071711834,40.18007480172146,41.950222957832494,5
prd,5.333617709485903,5.32363656058314,0.26062701551612144,4.822788759074305,5.844446659897502,5
otros,3.798458720955358,3.7878394210202377,0.1689404854430586,3.4673353694869635,4.129582072423753,5
pt,1.263377657708861,1.2610198073721128,0.07251273587657033,1.121252695390783,1.4055026200269387,5
mc,0.7550990319728542,0.7529955483092928,0.05084055069107915,0.6554515526183391,0.8547465113273693,5
pan_na,47.70951599500032,47.706603433761444,0.5389629899160362,46.65314853476489,48.765883455235745,50
pri_pvem,41.28683353011367,41.27722068536307,0.5504164166430874,40.20801735349322,42.36564970673412,50
prd,4.886481628535849,4.862908836684856,0.25398473157986484,4.388671554639314,5.384291702432384,50
otros,3.875409956968682,3.8691378060110706,0.18820765723969582,3.506522948778878,4.244296965158486,50
pt,1.2623167032723517,1.2625630405077277,0.07990462982132973,1.1057036288225455,1.418929777722158,50
mc,0.9794421861091279,0.956284652470637,0.15517767670277766,0.6752939397716837,1.2835904324465721,50
pan_na,48.2119227141589,48.25770033700925,0.5472289357999374,47.13935399999102,49.28449142832678,51
pri_pvem,41.1543489198729,41.14399782446282,0.5424930959811941,40.091062451749764,42.21763538799604,51
prd,5.210983545903867,5.2003541886727565,0.26856680583155007,4.684592606474029,5.737374485333705,51
otros,3.5059105386780534,3.500031785230599,0.1200827791722882,3.2705482915003685,3.741272785855738,51
