party,mean_post,median_post,std_dev_post,int_l,int_r,n_muestra
otros,3.7626480491302976,3.7623924094278935,0.13687171545778679,3.4943794868330356,4.03091661142756,37
pt,1.2716662182073795,1.2721818966909715,0.07912678112599943,1.1165777272004207,1.4267547092143382,37
mc,0.7906172307154927,0.7850671346074373,0.07169393746571737,0.6500971132826867,0.9311373481482987,37
pan_na,47.76284123091163,47.73494554854602,0.6424058293845192,46.50372580531798,49.02195665650529,38
pri_pvem,41.42891080634349,41.44043631442619,0.646828371595082,40.16112719801713,42.69669441466985,38
prd,5.060651063128462,5.045096382657954,0.281675661041845,4.508566767486445,5.612735358770478,38
otros,3.6625011433136003,3.6502570582142346,0.15452943603410577,3.359623448686753,3.9653788379404475,38
pt,1.1712148402714238,1.1673779077031274,0.07176832836572289,1.030548916674607,1.3118807638682406,38
mc,0.9138809160313897,0.9006119910082402,0.12075275494476301,0.6772055163396542,1.1505563157231251,38
pan_na,47.83206956558177,47.85216526353376,0.5728009761152429,46.709379652395896,48.95475947876764,39
pri_pvem,41.079754912007665,41.091828412119426,0.5943120882557424,39.914903219026414,42.24460660498892,39
prd,5.281352198405953,5.273421809260308,0.26943985441853563,4.753250083745623,5.809454313066283,39
otros,3.672207095456311,3.671564210823834,0.1237247836669666,3.4297065194690566,3.9147076714435656,39
pt,1.2423050412735626,1.242127732797676,0.07026914583162014,1.104577515443587,1.380032567103538,39
mc,0.892311187274737,0.880270816032597,0.12435439364826686,0.648576575724134,1.13604579882534,39
pan_na,47.81192092086842,47.79483234088629,0.6103527307730651,46.61562956855321,49.008212273183624,4
pri_pvem,40.79750474490134,40.79115841617298,0.5891340200793054,39.6428020655459,41.95220742425678,4
prd,5.257397559655992,5.254130771418023,0.3081098255320865,4.653502301613102,5.861292817698882,4
otros,3.904488284764286,3.902689125854787,0.14065345814921712,3.6288075067918206,4.180169062736752,4
pt,1.3535891038557555,1.3497494432314812,0.08639164925508444,1.18426147131579,1.522916736395721,4
mc,0.8750993859542111,0.8639712489305177,0.08947201556788394,0.6997342354411586,1.0504645364672636,4
pan_na,46.97542883359201,46.98945068165848,0.4854352543256856,46.023975735113666,47.92688193207036,40
pri_pvem,41.81268017224472,41.793722255231344,0.45848141099264006,40.91405660669914,42.711303737790296,40
prd,5.296123582053293,5.305367213125424,0.28326228449048974,4.740929504451933,5.8513176596546534,40
otros,3.9013055068898876,3.8859878873291827,0.19089093833061638,3.5271592677618795,4.275451746017896,40
pt,1.2568326879533627,1.2534373337872675,0.07831018891461454,1.1033447176807183,1.410320658226007,40
mc,0.7576292172667252,0.743865487548187,0.08235828998442038,0.5962069688972612,0.9190514656361891,40
pan_na,49.67568058731089,49.672212187914646,0.5539884488882763,48.58986322748987,50.761497947131915,41
pri_pvem,39.23260451379035,39.2272084023006,0.5482987563110976,38.1579389514206,40.3072700761601,41
prd,5.387328564487088,5.354279220068355,0.3159760882298066,4.768015431556668,6.006641697417509,41
otros,3.624138821020726,3.627633828201348,0.14169754708559848,3.346411628732953,3.901866013308499,41
pt,1.1444265287840716,1.1404162984525723,0.06828007226855955,1.0105975871376949,1.2782554704304483,41
mc,0.9358209846068719,0.9185407217809614,0.12659768755562908,0.6876895169978389,1.1839524522159048,41
pan_na,48.54957943037976,48.55475100378152,0.5673467501092864,47.43757980016556,49.66157906059396,42
pri_pvem,40.37473426282928,40.36031094812278,0.5194080440246767,39.35669449654091,41.392774029117646,42
prd,5.28212386068555,5.2809905600833345,0.282245003363543,4.7289236540930055,5.835324067278094,42
otros,3.7270389370101755,3.7223547247608137,0.154030534875969,3.4251390886532764,4.028938785367075,42
pt,1.1701681948918505,1.1706444774090607,0.07048531609854189,1.0320169753387085,1.3083194144449926,42
mc,0.8963553142033827,0.8746456436006484,0.1385229485648376,0.6248503350163009,1.1678602933904645,42
pan_na,47.99752100296831,48.01208500481491,0.5155626574321782,46.987018194401244,49.00802381153538,43
pri_pvem,41.17340391222842,41.20345241467744,0.5140672809607975,40.16583204154526,42.18097578291159,43
prd,4.764134097072365,4.743744000414315,0.26555063040460075,4.243654861479348,5.284613332665382,43
